Brand_Name,Total_Spend_Sum,Total_Spend_Mean,Purchase_Count,Quantity_Sum,Quantity_Mean,Price_Mean,Price_Max,Top_Category,Category_Diversity,Spending_Concentration,"Arts, Crafts & Sewing",Automotive,Baby Products,Beauty & Personal Care,Cell Phones & Accessories,"Clothing, Shoes & Jewelry",Electronics,Grocery & Gourmet Food,Health & Household,Hobbies,Home & Kitchen,Industrial & Scientific,Movies & TV,Musical Instruments,Office Products,"Patio, Lawn & Garden",Pet Supplies,Remote & App Controlled Vehicle Parts,Remote & App Controlled Vehicles & Parts,Sports & Outdoors,Tools & Home Improvement,Toys & Games,Unknown,Video Games,Cluster,PCA1,PCA2
Ja-Ru,28.53,28.53,1,1.0,1.0,28.53,28.53,Toys & Games,1,0.999999999996495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53,0.0,0.0,0,-0.8648999073570833,-0.06863066583543344
Ja-ru,3.25,3.25,1,1.0,1.0,3.25,3.25,Toys & Games,1,0.9999999999692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0,-1.091430755750978,-0.4959614816060111
Jabb-A-Boo,8.49,8.49,1,1.0,1.0,8.49,8.49,Toys & Games,1,0.9999999999882214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,0,-1.0444757856121287,-0.4073849992053038
Jabber,12.2,12.2,1,1.0,1.0,12.2,12.2,Toys & Games,1,0.9999999999918032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0,-1.0112309498701886,-0.3446714973661176
Jack,92.88,23.22,4,4.0,1.0,23.22,49.95,Toys & Games,3,0.5377906976738396,0.0,0.0,0.0,0.0,0.0,49.95,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.629999999999995,0.0,0.0,0,1.0922624763024087,-1.4260502128117458
Jacobson,31.01,15.5,2,2.0,1.0,15.5,19.06,Toys & Games,1,0.9999999999967752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.009999999999998,0.0,0.0,0,-0.8636741195223464,-0.31078664939217143
Jada,254.08,21.17,12,12.0,1.0,21.17,62.99,Toys & Games,3,0.7564940176319441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.21,10.99,0.0,0,1.767144053222463,-1.222664238322133
Jamaica:,23.51,23.51,1,1.0,1.0,23.51,23.51,Toys & Games,1,0.9999999999957465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.51,0.0,0.0,0,-0.9098834856443896,-0.15348828826463412
Jameco,179.9,89.95,2,2.0,1.0,89.95,89.95,Toys & Games,1,0.9999999999994442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9,0.0,0.0,0,-0.013993450789310177,0.9474207026454762
JanSport,24.35,24.35,1,1.0,1.0,24.35,24.35,Home & Kitchen,1,0.9999999999958933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9079981631639189,-0.08035853968011446
Janlynn,19.99,19.99,1,1.0,1.0,19.99,19.99,Toys & Games,1,0.9999999999949976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0,-0.9414257556782019,-0.2129900474184778
Janod,151.94,25.32,6,6.0,1.0,25.32,41.99,Toys & Games,1,0.999999999999342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.0,0.0,0,-0.1802277277321446,-0.2278188236075264
Japanime,37.99,37.99,1,1.0,1.0,37.99,37.99,Toys & Games,1,0.9999999999973677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99,0.0,0.0,0,-0.780130056639611,0.09128031188899244
Jasmine,15.97,15.97,1,1.0,1.0,15.97,15.97,"Clothing, Shoes & Jewelry",1,0.9999999999937382,0.0,0.0,0.0,0.0,0.0,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9628081048691415,-0.307666567904014
Jaxx,133.99,133.99,1,1.0,1.0,133.99,133.99,Home & Kitchen,1,0.9999999999992538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04906865553080551,2.0383304290899775
Jay,431.08,28.74,15,15.0,1.0,28.74,59.99,Home & Kitchen,3,0.8448315857843451,0.0,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.980000000000004,0.0,0.0,0,2.2227471413098723,-0.33618311431612885
JayBeeCo,17.99,17.99,1,1.0,1.0,17.99,17.99,Toys & Games,1,0.9999999999944414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0,-0.9593475000154116,-0.2467978651197002
Jedi,36.42,36.42,1,1.0,1.0,36.42,36.42,"Clothing, Shoes & Jewelry",1,0.9999999999972542,0.0,0.0,0.0,0.0,0.0,36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.7608109115259454,0.0037991194202342715
Jet,19.08,9.54,2,2.0,1.0,9.54,15.09,Toys & Games,1,0.999999999994759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,0.0,0.0,0,-0.9272713539526374,-0.4048510129787049
Jetson,399.99,399.99,1,1.0,1.0,399.99,399.99,Sports & Outdoors,1,0.99999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.99,0.0,0.0,0.0,0.0,2,2.2628915329527155,6.70305743588985
Jilong,40.47,20.24,2,2.0,1.0,20.24,20.47,Toys & Games,1,0.999999999997529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,0.0,0.0,0,-0.8177283752315069,-0.24280941907820996
JoJo,22.99,22.99,1,1.0,1.0,22.99,22.99,"Clothing, Shoes & Jewelry",1,0.9999999999956504,0.0,0.0,0.0,0.0,0.0,22.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.893467259037896,-0.20074778428369358
Joe,109.99,109.99,1,1.0,1.0,109.99,109.99,Toys & Games,1,0.9999999999990908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.99,0.0,0.0,0,-0.13494726047434705,1.3083617491084734
John,163.16,20.4,8,8.0,1.0,20.4,34.97,Toys & Games,2,0.8635695023284731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9,22.26,0.0,0,0.6631918504432168,-0.916435254410057
Johnny,12.78,12.78,1,1.0,1.0,12.78,12.78,Unknown,1,0.9999999999921753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.78,0.0,0,-0.951833419019288,-0.3626107893670092
Jojo,30.0,30.0,1,1.0,1.0,30.0,30.0,Toys & Games,1,0.9999999999966668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0,-0.8517274252689012,-0.0437819198253527
Joker,7.99,7.99,1,1.0,1.0,7.99,7.99,Toys & Games,1,0.9999999999874843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0,-1.0489562216955908,-0.41583695363141115
Jolee's,3.91,3.91,1,1.0,1.0,3.91,3.91,Toys & Games,1,0.9999999999744246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0,-1.08551658012674,-0.4848049017578912
Jolees,4.39,4.39,1,1.0,1.0,4.39,4.39,Toys & Games,1,0.999999999977221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0,-1.0812153614895519,-0.476691025506028
Jolly,8.99,8.99,1,1.0,1.0,8.99,8.99,Toys & Games,1,0.9999999999888766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0,-1.0399953495285517,-0.39893304477930636
Jonathan,35.0,35.0,1,1.0,1.0,35.0,35.0,Toys & Games,1,0.9999999999971428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0,-0.806923064424592,0.040737624426477964
Jonti-Craft,2057.74,257.22,8,8.0,1.0,257.22,665.63,Home & Kitchen,3,0.9813970666847618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.46,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,33.29,0.0,0.0,2,7.783898344148045,9.73683456686293
Journey,64.22,32.11,2,2.0,1.0,32.11,39.23,Toys & Games,1,0.9999999999984428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.22,0.0,0.0,0,-0.6627618507780267,-0.013065660336197693
Joy,363.19,363.19,1,1.0,1.0,363.19,363.19,Home & Kitchen,1,0.9999999999997247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0497957154162556,6.467402954091268
Joysway,34.99,34.99,1,1.0,1.0,34.99,34.99,Toys & Games,1,0.999999999997142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99,0.0,0.0,0,-0.8070126731462807,0.04056858533797441
Judge,25.99,25.99,1,1.0,1.0,25.99,25.99,Unknown,1,0.9999999999961524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,0.0,0,-0.7774364344359114,-0.16798718131912926
Juggling,23.39,23.39,1,1.0,1.0,23.39,23.39,Toys & Games,1,0.9999999999957248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39,0.0,0.0,0,-0.9109587903046384,-0.15551675732669196
Jumbo,438.3,73.05,6,6.0,1.0,73.05,299.99,Toys & Games,2,0.9280629705678923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.77,31.53,0.0,0,2.073952080457149,0.9876606715920426
JumpOrange,933.49,933.49,1,1.0,1.0,933.49,933.49,Toys & Games,1,0.9999999999998929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.49,0.0,0.0,2,7.244330970692433,15.228730687280946
JumpSport,429.0,429.0,1,1.0,1.0,429.0,429.0,Sports & Outdoors,1,0.999999999999767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,2,2.508282025282029,7.22916379250264
Jumping,172.98,86.49,2,2.0,1.0,86.49,100.1,Sports & Outdoors,1,0.999999999999422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.98,0.0,0.0,0.0,0.0,0,-0.10523181726540248,1.1544908042476816
JunFac,83.22,27.74,3,3.0,1.0,27.74,35.56,Toys & Games,2,0.7450132179755528,0.0,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0,1.1614043945638521,-1.6045040531475547
Jungle,5.5,5.5,1,1.0,1.0,5.5,5.5,Toys & Games,1,0.9999999999818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,-1.071268793388427,-0.4579276866761007
Junior,120.64,13.4,9,9.0,1.0,13.4,19.99,Toys & Games,1,0.9999999999991711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.64,0.0,0.0,0,-0.15712904713952566,-0.5881810724121072
Juniors,24.76,24.76,1,1.0,1.0,24.76,24.76,"Clothing, Shoes & Jewelry",1,0.9999999999959613,0.0,0.0,0.0,0.0,0.0,24.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.87598388337935,-0.17378962943948306
Jurassic,37.76,7.55,5,5.0,1.0,7.55,9.86,Toys & Games,2,0.8246822033876465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,31.14,0.0,0.0,0,0.29952747269215607,-1.3757623971589565
Just,142.82,14.28,10,10.0,1.0,14.28,27.12,Toys & Games,3,0.7226578910511675,0.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,0.0,0.0,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.21,0.0,0.0,0,1.2412382467805243,-1.4940718840918716
Justice,20.22,20.22,1,1.0,1.0,20.22,20.22,"Clothing, Shoes & Jewelry",1,0.9999999999950545,0.0,0.0,0.0,0.0,0.0,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9208282480626988,-0.24293653508523128
K,7.33,7.33,1,1.0,1.0,7.33,7.33,Toys & Games,1,0.9999999999863575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33,0.0,0.0,0,-1.0548703973255444,-0.42699353347407926
K'NEX,79.85,26.62,3,3.0,1.0,26.62,34.44,Toys & Games,1,0.9999999999987477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.85,0.0,0.0,0,-0.5869794155591239,-0.13791423607605408
K2,3441.55,163.88,21,21.0,1.0,163.88,331.68,Sports & Outdoors,1,0.9999999999999709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441.55,0.0,0.0,0.0,0.0,2,8.87937249410749,6.939820703665522
KAWADA,10.97,10.97,1,1.0,1.0,10.97,10.97,Toys & Games,1,0.9999999999908842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97,0.0,0.0,0,-1.0222528226367615,-0.36546330525314286
KEET,52.67,52.67,1,1.0,1.0,52.67,52.67,Home & Kitchen,1,0.9999999999981014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.660787908647063,0.46689858906638276
KENT,96.69,96.69,1,1.0,1.0,96.69,96.69,Sports & Outdoors,1,0.9999999999989657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.69,0.0,0.0,0.0,0.0,0,-0.30266987082033153,1.2026073165970983
KIDS,104.99,13.12,8,8.0,1.0,13.12,20.0,Toys & Games,1,0.9999999999990475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99,0.0,0.0,0,-0.2672133296612543,-0.5559477992335154
KINDWER,12.5,12.5,1,1.0,1.0,12.5,12.5,Baby Products,1,0.999999999992,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9862300706008188,-0.36173784249780766
KODAK,31.97,10.66,3,3.0,1.0,10.66,11.99,Toys & Games,1,0.9999999999968722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.97,0.0,0.0,0,-0.8291961241689493,-0.43889900178496866
KP,9.99,9.99,1,1.0,1.0,9.99,9.99,Toys & Games,1,0.99999999998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0,-1.0310344773611206,-0.3820291359275752
KYDZ,463.97,463.97,1,1.0,1.0,463.97,463.97,Toys & Games,1,0.9999999999997845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.97,0.0,0.0,2,3.0370222699057545,7.292007403916822
Kadokawa,279.99,279.99,1,1.0,1.0,279.99,279.99,Toys & Games,1,0.9999999999996428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.99,0.0,0.0,2,1.3884010082541358,4.182026253649754
Kahootz,23.85,11.92,2,2.0,1.0,11.92,14.92,Toys & Games,1,0.9999999999958072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,0.0,0.0,0,-0.9064417387059454,-0.3741457366221796
Kaiyodo,93.42,93.42,1,1.0,1.0,93.42,93.42,Unknown,1,0.9999999999989295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.42,0.0,0,0.11276709855291495,0.825462469729941
Kaleen,51.0,25.5,2,2.0,1.0,25.5,25.5,Home & Kitchen,1,0.9999999999980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.7694299670854946,-0.03040195676257398
Kaleidoscope,4.98,4.98,1,1.0,1.0,4.98,4.98,Toys & Games,1,0.9999999999799197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0,-1.075928446913637,-0.4667177192807697
Kaloo,21.99,21.99,1,1.0,1.0,21.99,21.99,Toys & Games,1,0.9999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,0,-0.9235040113408499,-0.17918222971739087
Kamigami,14.52,14.52,1,1.0,1.0,14.52,14.52,Toys & Games,1,0.999999999993113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0,-0.9904417264399595,-0.30545442883180857
Kan,24.95,24.95,1,1.0,1.0,24.95,24.95,Sports & Outdoors,1,0.9999999999959921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,0.0,0.0,0.0,0,-0.9095059245806016,-0.09842232916352071
Kangaroo,517.54,129.38,4,4.0,1.0,129.38,243.43,Home & Kitchen,1,0.9999999999998067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.4230860672638526,3.2893526366952015
Kano,361.1,180.55,2,2.0,1.0,180.55,281.15,Toys & Games,1,0.9999999999997231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.09999999999997,0.0,0.0,0,1.293946809872632,2.8885565158520565
Kaosball:,32.99,32.99,1,1.0,1.0,32.99,32.99,Toys & Games,1,0.9999999999969688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.99,0.0,0.0,0,-0.8249344174840285,0.006760767637265267
Kate,3.5,3.5,1,1.0,1.0,3.5,3.5,Unknown,1,0.9999999999714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0,-1.074346970616597,-0.4993335057184279
Kathe,48.99,24.49,2,2.0,1.0,24.49,29.99,Toys & Games,1,0.9999999999979587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.989999999999995,0.0,0.0,0,-0.7548839542530745,-0.1495955707015562
Kato,362.66,90.66,4,4.0,1.0,90.66,200.94,Toys & Games,2,0.5540726851595009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.72,200.94,0.0,0,2.7935160274442787,0.02064179578697235
Keith,4.99,4.99,1,1.0,1.0,4.99,4.99,Toys & Games,1,0.9999999999799599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0,-1.0758388381920037,-0.46654868019221335
Kelly,4.99,4.99,1,1.0,1.0,4.99,4.99,Toys & Games,1,0.9999999999799599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0,-1.0758388381920037,-0.46654868019221335
Ken,29.98,14.99,2,2.0,1.0,14.99,19.99,"Arts, Crafts & Sewing",2,0.6667778518990435,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0,0.13739082919657794,-1.1824684236396579
Kendama,15.97,15.97,1,1.0,1.0,15.97,15.97,Toys & Games,1,0.9999999999937382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,0.0,0.0,0,-0.9774484617957945,-0.2809437609981245
Kent,186.98,93.49,2,2.0,1.0,93.49,101.99,Sports & Outdoors,1,0.9999999999994652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.98,0.0,0.0,0.0,0.0,0,-0.04483392492025398,1.2713733592560454
Kettler,37.97,37.97,1,1.0,1.0,37.97,37.97,Sports & Outdoors,1,0.9999999999973663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.97,0.0,0.0,0.0,0.0,0,-0.7993720324719512,0.13769986191375164
Kev,20.54,20.54,1,1.0,1.0,20.54,20.54,Home & Kitchen,1,0.9999999999951316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9412563224044107,-0.1539831745862514
Key,19.99,19.99,1,1.0,1.0,19.99,19.99,Toys & Games,1,0.9999999999949976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0,-0.9414257556782019,-0.2129900474184778
